unip	degree	type
Q71U36	0.27962266691997	"Mendelian
disease"
P13073	0.24608565453330034	"Mendelian
disease"
O15382	0.20396425627394507	"Mendelian
disease"
P38117	0.2387108052739052	"Mendelian
disease"
P25705	0.2710884524301735	"Mendelian
disease"
Q6PD74	0.2094976070082961	"Mendelian
disease"
P08247	0.21924030738459113	"Mendelian
disease"
Q96C86	0.23759012173966884	"Mendelian
disease"
P04150	0.28389806437378995	"Mendelian
disease"
P10636	0.2768197530959618	"Mendelian
disease"
P68400	0.29604062728382957	"Mendelian
disease"
P42345	0.2889954107620152	"Mendelian
disease"
P28482	0.3062305371419288	"Mendelian
disease"
Q09472	0.30868920832926333	"Mendelian
disease"
P20226	0.2741829758892721	"Mendelian
disease"
P63165	0.2907483957777269	"Mendelian
disease"
Q13451	0.26130976284708746	"Mendelian
disease"
Q9UNE7	0.2953335110794711	"Mendelian
disease"
P48552	0.24130485496418072	"Mendelian
disease"
Q71SY5	0.25524120235496667	"Mendelian
disease"
P00533	0.3088819966839798	"Mendelian
disease"
P04049	0.2969536097592826	"Mendelian
disease"
Q9Y3R0	0.25500192681314005	"Mendelian
disease"
Q16620	0.2520717529292221	"Mendelian
disease"
P31749	0.3117136657076111	"Mendelian
disease"
Q00987	0.2913010605908619	"Mendelian
disease"
P10276	0.2804081440916907	"Mendelian
disease"
P17612	0.2828133292228283	"Mendelian
disease"
O00499	0.2459354734232149	"Mendelian
disease"
Q13509	0.24862163456699282	"Mendelian
disease"
P48730	0.2677990946391798	"Mendelian
disease"
P0DPH8	0.24891170167203974	"Mendelian
disease"
Q9UBN7	0.2941677629282436	"Mendelian
disease"
P10644	0.2510597202332742	"Mendelian
disease"
P22612	0.2427151445535228	"Mendelian
disease"
P0DP23	0.28735447551009835	"Mendelian
disease"
Q9BXM0	0.21568531756476844	"Mendelian
disease"
P40763	0.28591226653326346	"Mendelian
disease"
P52333	0.25044140347074234	"Mendelian
disease"
P23458	0.2701864174018493	"Mendelian
disease"
P27986	0.2900431096441295	"Mendelian
disease"
P25963	0.298624360939452	"Mendelian
disease"
O60282	0.25092076690242543	"Mendelian
disease"
O00303	0.27800089974679665	"Mendelian
disease"
Q96ST3	0.27970892584035667	"Mendelian
disease"
Q6RI45	0.22617188856717954	"Mendelian
disease"
O14640	0.26762783390372574	"Mendelian
disease"
Q8N7H5	0.25700161124288146	"Mendelian
disease"
Q96IZ7	0.2870058087412591	"Mendelian
disease"
Q9NQB0	0.26114669903251825	"Mendelian
disease"
Q9NZR4	0.22617188856717954	"Mendelian
disease"
P04637	0.31509881599692663	"Mendelian
disease"
