unip	degree	type
P40925	3.478901688662135e-05	"Mendelian
disease"
O14653	1.7734847238413832e-05	"Mendelian
disease"
Q9UPM8	1.4024808963718831e-06	"Mendelian
disease"
P06748	0.004722298200303687	"Mendelian
disease"
P06213	0.0006511682582984876	"Mendelian
disease"
Q86SX6	7.328669442790447e-06	"Mendelian
disease"
Q13393	2.955299841601201e-05	"Mendelian
disease"
O00189	6.0156551001509625e-06	"Mendelian
disease"
P22694	1.392401417501793e-05	"Mendelian
disease"
Q14232	0.0007493042297425689	"Mendelian
disease"
Q14376	2.825901666571151e-05	"Mendelian
disease"
Q13367	8.135019436086593e-06	"Mendelian
disease"
Q9Y487	0.0016241903462032399	"Mendelian
disease"
Q9NR45	0.00012213255470689134	"Mendelian
disease"
P07737	1.8043386374832848e-05	"Mendelian
disease"
P50454	1.955251880404665e-05	"Mendelian
disease"
P55263	1.460211230666835e-05	"Mendelian
disease"
P15559	1.2074867396417618e-05	"Mendelian
disease"
Q9NTZ6	5.711608650949994e-06	"Mendelian
disease"
Q92904	4.933005974736117e-07	"Mendelian
disease"
O75874	2.223329999053122e-05	"Mendelian
disease"
P63000	0.0002148273106638116	"Mendelian
disease"
P34949	7.986594257608577e-05	"Mendelian
disease"
P25054	6.13519650945549e-05	"Mendelian
disease"
Q96B97	0.0016269280508432592	"Mendelian
disease"
O95996	2.0313955193015535e-05	"Mendelian
disease"
P12955	3.347610753014869e-05	"Mendelian
disease"
P10253	0.00041357018835023204	"Mendelian
disease"
P07741	2.2584499339378896e-05	"Mendelian
disease"
P07195	0.0001469688343086223	"Mendelian
disease"
P16930	3.396183920628369e-06	"Mendelian
disease"
Q99497	0.0013143789788378755	"Mendelian
disease"
P49768	3.606375609489177e-05	"Mendelian
disease"
Q5S007	0.0010116997545204936	"Mendelian
disease"
Q9ULV0	4.580760511169328e-06	"Mendelian
disease"
Q96CV9	0.000221790164803162	"Mendelian
disease"
Q9Y4I1	1.0499218617699024e-05	"Mendelian
disease"
P52565	8.913423569354795e-05	"Mendelian
disease"
Q5T4F4	1.1649221442405516e-05	"Mendelian
disease"
P46937	0.0002405244842560108	"Mendelian
disease"
P31150	0.00022105036668097582	"Mendelian
disease"
P49810	2.8454196960164347e-05	"Mendelian
disease"
P60174	2.192129699823591e-05	"Mendelian
disease"
O75083	7.137168793482323e-05	"Mendelian
disease"
O95714	3.1955656682355996e-05	"Mendelian
disease"
P49411	0.04153841574615829	"Mendelian
disease"
P24386	6.084606595936773e-06	"Mendelian
disease"
P49591	7.987457258735175e-05	"Mendelian
disease"
P15153	2.0957496459410355e-05	"Mendelian
disease"
O94855	1.6425308770719973e-05	"Mendelian
disease"
P09417	1.1207591961254728e-05	"Mendelian
disease"
P60763	2.405228140773767e-05	"Mendelian
disease"
O94903	7.096303574961386e-05	"Mendelian
disease"
P60953	0.00011307832395003954	"Mendelian
disease"
Q9Y6B7	1.7845263428272203e-05	"Mendelian
disease"
P06733	4.970142497829463e-05	"Mendelian
disease"
P63267	5.6720617016390115e-05	"Mendelian
disease"
Q9BYW2	0.0003234455888383873	"Mendelian
disease"
O75477	4.6781294334269724e-05	"Mendelian
disease"
P55072	0.0012627042536507522	"Mendelian
disease"
Q9P2J5	0.0013551437613707961	"Mendelian
disease"
Q9BTV4	0.0006012621914981809	"Mendelian
disease"
Q15041	0.00030657375035396243	"Mendelian
disease"
P22695	0.0009180446917678724	"Mendelian
disease"
P05783	1.2515466044856738e-05	"Mendelian
disease"
P05787	1.3765719573348153e-05	"Mendelian
disease"
P04181	4.804006050256557e-05	"Mendelian
disease"
Q9UHD9	0.0013064584849162477	"Mendelian
disease"
O95292	5.20195625334931e-05	"Mendelian
disease"
P50402	4.7674016142725636e-05	"Mendelian
disease"
P49736	0.0002578919398105434	"Mendelian
disease"
Q9Y263	0.003888971828199502	"Mendelian
disease"
P17858	0.0001458173406074188	"Mendelian
disease"
P40855	0.00011267997328386944	"Mendelian
disease"
O96011	4.43345899943369e-06	"Mendelian
disease"
P28288	5.965508340446098e-06	"Mendelian
disease"
P63261	0.001226679206535684	"Mendelian
disease"
Q71U36	0.00015247357508356045	"Mendelian
disease"
P13073	0.00011476340003567173	"Mendelian
disease"
O15382	4.232012363173681e-06	"Mendelian
disease"
P38117	0.00015533689289054747	"Mendelian
disease"
P25705	0.0005539835936295806	"Mendelian
disease"
Q6PD74	1.2613856337025903e-06	"Mendelian
disease"
P08247	2.462488706095124e-06	"Mendelian
disease"
Q96C86	1.4109235486945397e-05	"Mendelian
disease"
P04150	0.00017890576060342013	"Mendelian
disease"
P10636	0.0002730126751846957	"Mendelian
disease"
P68400	0.0017063336345914794	"Mendelian
disease"
P42345	0.0005146511899795231	"Mendelian
disease"
P28482	0.0004564675781716307	"Mendelian
disease"
Q09472	0.0007116654284189048	"Mendelian
disease"
P20226	0.0007340916717904552	"Mendelian
disease"
P63165	0.0010077835100370121	"Mendelian
disease"
Q13451	6.0861613901062884e-05	"Mendelian
disease"
Q9UNE7	0.0007457506634695536	"Mendelian
disease"
P48552	1.2387446661342185e-05	"Mendelian
disease"
Q71SY5	6.650257028938018e-05	"Mendelian
disease"
P00533	0.0010963554022685236	"Mendelian
disease"
P04049	0.00019728438895512943	"Mendelian
disease"
Q9Y3R0	1.4500228552833582e-05	"Mendelian
disease"
Q16620	2.8406566254849524e-05	"Mendelian
disease"
P31749	0.00041640912923868303	"Mendelian
disease"
Q00987	0.0028774362944019288	"Mendelian
disease"
P10276	0.00011843085656060412	"Mendelian
disease"
P17612	0.00010190936639676986	"Mendelian
disease"
O00499	7.669853287574837e-06	"Mendelian
disease"
Q13509	3.7619948102535324e-05	"Mendelian
disease"
P48730	0.0003926376285774171	"Mendelian
disease"
P0DPH8	4.975911034656965e-05	"Mendelian
disease"
Q9UBN7	0.002021993327247802	"Mendelian
disease"
P10644	2.4814672989269852e-05	"Mendelian
disease"
P22612	7.177674632406157e-06	"Mendelian
disease"
P0DP23	0.00018217451243457907	"Mendelian
disease"
Q9BXM0	2.3208039814382585e-06	"Mendelian
disease"
P40763	0.00015067962505444315	"Mendelian
disease"
P52333	3.793863355719898e-05	"Mendelian
disease"
P23458	0.0006656029927796873	"Mendelian
disease"
P27986	0.000135831821680096	"Mendelian
disease"
P25963	0.0011488569735917768	"Mendelian
disease"
O60282	5.750573735589963e-05	"Mendelian
disease"
O00303	0.020752936453601406	"Mendelian
disease"
Q96ST3	0.0001919325709439161	"Mendelian
disease"
Q6RI45	1.2387323320684216e-05	"Mendelian
disease"
O14640	6.002023255210051e-05	"Mendelian
disease"
Q8N7H5	0.0004238153740266122	"Mendelian
disease"
Q96IZ7	0.0686820997695374	"Mendelian
disease"
Q9NQB0	4.342237411718231e-05	"Mendelian
disease"
Q9NZR4	1.2387323320684216e-05	"Mendelian
disease"
P04637	0.0029795166540467237	"Mendelian
disease"
P60484	0.00032427033626508884	"Mendelian
disease"
Q13351	0.0010239095716481643	"Mendelian
disease"
O15266	1.2393401077167663e-05	"Mendelian
disease"
P12830	8.162493975445625e-05	"Mendelian
disease"
P33527	4.8415429874073664e-05	"Mendelian
disease"
Q13501	0.001364665929682897	"Mendelian
disease"
P67870	0.0013104546481847203	"Mendelian
disease"
Q9C0J9	4.0922793140495405e-05	"Mendelian
disease"
P29590	0.0001654752702674376	"Mendelian
disease"
Q12873	0.00012567251421581775	"Mendelian
disease"
P13569	9.070213614341077e-05	"Mendelian
disease"
P20749	6.72123724083518e-05	"Mendelian
disease"
Q9NPJ1	3.499108546403766e-05	"Mendelian
disease"
P00441	8.361800305036287e-05	"Mendelian
disease"
O43918	0.0001274198146202245	"Mendelian
disease"
P08235	5.7909017446203144e-05	"Mendelian
disease"
Q7Z6Z7	0.002308733707436081	"Mendelian
disease"
P03372	0.00030537542874928947	"Mendelian
disease"
Q13217	4.758504543353434e-05	"Mendelian
disease"
Q9Y6K9	0.0012120924728929233	"Mendelian
disease"
P25686	1.63625092697983e-05	"Mendelian
disease"
P00519	0.0002676650556722514	"Mendelian
disease"
O95817	3.759008107492596e-05	"Mendelian
disease"
P31327	0.00022736031930131533	"Mendelian
disease"
P04629	0.00010871212078296731	"Mendelian
disease"
O60260	0.0017325217846405237	"Mendelian
disease"
P02511	2.6665000050417586e-05	"Mendelian
disease"
Q9H3Z4	4.820157254761193e-06	"Mendelian
disease"
O75061	6.222832553969848e-05	"Mendelian
disease"
Q9UKV8	0.0008717794977590964	"Mendelian
disease"
P35869	2.8119455239144043e-05	"Mendelian
disease"
Q16671	2.4025329818824386e-05	"Mendelian
disease"
P11802	0.00018044712343628022	"Mendelian
disease"
Q13546	0.0003667368903318751	"Mendelian
disease"
Q9Y243	6.257650245081491e-05	"Mendelian
disease"
Q8IWX7	4.6411708430066895e-05	"Mendelian
disease"
P04626	0.00029493838707785465	"Mendelian
disease"
Q01362	2.8191865488749694e-05	"Mendelian
disease"
Q04912	6.231353260421417e-05	"Mendelian
disease"
P38646	0.0013028994715158415	"Mendelian
disease"
O14746	0.00014913040064015482	"Mendelian
disease"
P08581	0.0001259947180848024	"Mendelian
disease"
P51571	0.00011346071098925516	"Mendelian
disease"
Q15831	6.286208020739563e-05	"Mendelian
disease"
P06401	7.312300327105218e-05	"Mendelian
disease"
P07237	0.0001372371201652404	"Mendelian
disease"
Q9UHD2	0.0003798935720705757	"Mendelian
disease"
O43318	0.00045250057213205353	"Mendelian
disease"
P12931	0.0014523509511502515	"Mendelian
disease"
Q05655	0.0006602610272924707	"Mendelian
disease"
Q9BXM7	8.848794302715762e-05	"Mendelian
disease"
Q9H892	5.01266020109925e-05	"Mendelian
disease"
P37023	2.9206597027887605e-05	"Mendelian
disease"
O95718	4.839922023943756e-05	"Mendelian
disease"
Q14653	5.1567369245377055e-05	"Mendelian
disease"
O60674	0.00016973309504625562	"Mendelian
disease"
P06239	0.0002856888852059956	"Mendelian
disease"
O15111	0.00030781773023292583	"Mendelian
disease"
Q99653	2.459265639341153e-05	"Mendelian
disease"
P39656	0.0026942652077630714	"Mendelian
disease"
P42858	9.833585441751146e-05	"Mendelian
disease"
P09884	0.00011464833222720484	"Mendelian
disease"
Q07869	5.653363022177524e-05	"Mendelian
disease"
Q92731	9.137792770435088e-05	"Mendelian
disease"
O14920	0.0003943232146595006	"Mendelian
disease"
Q15303	8.930821261691158e-05	"Mendelian
disease"
P10275	0.0002622163149322426	"Mendelian
disease"
Q9BY41	8.200248487357356e-05	"Mendelian
disease"
P19838	0.0009193853533820927	"Mendelian
disease"
P04899	0.0005443744938591568	"Mendelian
disease"
P27797	0.0011266853499225212	"Mendelian
disease"
P09681	2.1908082913896687e-05	"Mendelian
disease"
P21333	0.0002598577299686248	"Mendelian
disease"
Q5JWF2	4.7979814960555856e-05	"Mendelian
disease"
P35520	3.0216958534562382e-05	"Mendelian
disease"
P62913	0.09282807303365137	"Mendelian
disease"
Q01432	2.096668171031655e-05	"Mendelian
disease"
P46527	0.00031598249754153507	"Mendelian
disease"
Q9BXW9	5.2673016134410745e-05	"Mendelian
disease"
P51610	0.0005164544536856424	"Mendelian
disease"
P84022	0.0002158818827438078	"Mendelian
disease"
Q9P2R6	1.1115556634812006e-05	"Mendelian
disease"
P35222	0.00028526149608097174	"Mendelian
disease"
